200,4.68423
210,5.37886
220,6.45896
230,7.17525
240,7.83099
250,9.00487
260,10.4326
270,11.3864
280,12.3922
290,13.375
300,15.6801
310,17.0844
320,18.4615
330,19.7343
340,22.3963
350,24.3723
360,29.0859
370,27.9047
380,31.0621
390,33.7425
400,36.1318
410,40.4104
420,42.5342
430,48.0225
440,50.2928
450,52.3238
460,60.6458
470,67.0676
480,63.9261
490,67.2561
500,72.3766
