200,2.25403
210,2.54269
220,3.17191
230,3.54741
240,3.8468
250,4.20998
260,5.6578
270,6.1334
280,6.63154
290,6.59236
300,7.73946
310,8.38412
320,9.2797
330,9.81615
340,11.1633
350,12.1486
360,12.9125
370,13.7376
380,15.042
390,16.5659
400,17.755
410,18.9524
420,20.1259
430,22.2698
440,23.9789
450,24.8323
460,27.2427
470,29.812
480,31.0415
490,31.9235
500,34.9065
