0.363168
0.360169
0.361618
0.390214
0.391704
0.382505
0.373541
0.373957
0.37397
0.372768
0.384911
0.385083
0.374058
0.374069
0.3752
0.374087
0.425305
0.418543
0.377656
0.374508
0.378393
0.392366
0.389872
0.381311
0.378314
0.375611
0.393878
0.391508
0.383638
0.374775
0.344297
0.362782
0.388517
0.387007
0.390466
0.394037
0.388793
0.390012
0.38531
0.387466
0.390057
0.388591
0.376684
0.377519
0.37644
0.376134
0.387997
0.390633
0.387213
0.37741
0.421384
0.390177
0.390482
0.388862
0.375204
0.375196
0.385139
0.39053
0.39453
0.379736
0.375433
0.383171
0.392732
0.381876
0.383588
0.393371
0.390188
0.389465
0.382184
0.372776
0.37397
0.38566
0.384581
0.378852
0.376542
0.37412
0.376239
0.392569
0.39146
0.400309
0.377212
0.380853
0.39066
0.392386
0.380817
0.377777
0.389783
0.389944
0.391081
0.382626
0.373802
0.373135
0.393936
0.391692
0.382251
0.37502
0.389515
0.389956
0.391149
0.382231
38.3602
