100,2.304494e-02
200,1.710628e-01
300,5.712757e-01
400,1.347721e+00
500,2.663257e+00
600,4.745225e+00
700,7.337924e+00
800,1.095539e+01
900,1.571833e+01
1000,2.160093e+01
